stage,variant,case,family,collision,goal_reached,mission_outcome,observed_duration_s,minimum_true_hull_clearance_m,north_progress_m,budget_unknown_fraction,mean_integration_steps
R08_feedback,u4_first_b2048,static_013,static,False,True,goal,22.76,0.4005605040323963,15.364089828760232,0.07456140350877193,298.2324561403509
R08_feedback,u4_first_b512,static_013,static,True,False,collision,7.9,-0.005208258188985959,7.260965210720961,0.43037974683544306,267.253164556962
R08_feedback,u2_first_b2000000,static_014,static,False,True,goal,15.32,1.416316375622459,14.613546644947837,0.0,543.3441558441558
R08_feedback,u2_first_b2048,static_014,static,True,False,collision,6.02,-0.008742700337064369,6.778594480637232,0.4098360655737705,1090.1803278688524
R08_feedback,u2_first_b512,static_014,static,True,False,collision,6.02,-0.01934841974393997,6.795294817928124,0.5737704918032787,331.327868852459
R08_feedback,u4_first_b2048,static_014,static,False,True,goal,16.3,1.0584908983964136,14.641800384279135,0.09815950920245399,486.0920245398773
R08_feedback,u4_first_b512,static_014,static,True,False,collision,6.02,-0.01690385970253172,6.794433665266362,0.5245901639344263,317.4918032786885
R08_feedback,u2_first_b2000000,static_015,static,False,True,goal,18.82,1.311119859540104,17.336235921775163,0.0,458.62433862433863
R08_feedback,u2_first_b2048,static_015,static,True,False,collision,9.139999999999999,-0.008834260226813773,9.484448370967252,0.25,691.0760869565217
R08_feedback,u2_first_b512,static_015,static,True,False,collision,9.139999999999999,-0.009919736261850276,9.483983036887953,0.34782608695652173,224.6413043478261
R08_feedback,u4_first_b2048,static_015,static,False,True,goal,20.68,0.7778191966146029,17.399119874472248,0.057971014492753624,347.24154589371983
R08_feedback,u4_first_b512,static_015,static,True,False,collision,9.139999999999999,-0.008519334489545671,9.483280754449884,0.32608695652173914,216.1413043478261
R08_feedback,u2_first_b2000000,static_016,static,False,True,goal,17.84,1.2700688194672631,15.659081685505086,0.0,547.5977653631285
R08_feedback,u2_first_b2048,static_016,static,True,False,collision,7.46,-0.020567964105875913,7.680530391405299,0.26666666666666666,780.9333333333333
R08_feedback,u2_first_b512,static_016,static,True,False,collision,7.46,-0.020839944346089045,7.677831898651201,0.4,255.14666666666668
R08_feedback,u4_first_b2048,static_016,static,False,True,goal,20.240000000000002,0.6587138894677083,15.718553011137299,0.04433497536945813,318.3497536945813
R08_feedback,u4_first_b512,static_016,static,True,False,collision,7.44,-0.00439853515793065,7.649122938662073,0.36,241.01333333333332
R08_feedback,u2_first_b2000000,static_017,static,False,True,goal,19.76,1.4124982051297637,15.315892491790486,0.0,704.8888888888889
R08_feedback,u2_first_b2048,static_017,static,True,False,collision,7.82,-0.00022848826790633492,7.43641763350367,0.3291139240506329,867.8481012658228
R08_feedback,u2_first_b512,static_017,static,True,False,collision,7.8,-0.00032019194297527864,7.420787477355781,0.44871794871794873,275.11538461538464
R08_feedback,u4_first_b2048,static_017,static,False,True,goal,22.06,0.48397168515093736,15.443219840038982,0.07692307692307693,313.3076923076923
R08_feedback,u4_first_b512,static_017,static,True,False,collision,7.8,-0.008847744588940443,7.424452536943831,0.4230769230769231,262.7435897435897
R08_feedback,u2_first_b2000000,static_018,static,False,True,goal,18.200000000000003,1.3260743131143502,18.076365856308758,0.0,442.1043956043956
R08_feedback,u2_first_b2048,static_018,static,True,False,collision,8.84,-0.021530292595128175,10.223981060184617,0.20224719101123595,596.0449438202247
R08_feedback,u2_first_b512,static_018,static,True,False,collision,8.82,-0.017930084028394466,10.219234955621333,0.30337078651685395,203.8426966292135
R08_feedback,u4_first_b2048,static_018,static,False,True,goal,19.62,0.7128442427653724,18.145481203812004,0.04060913705583756,291.2335025380711
R08_feedback,u4_first_b512,static_018,static,True,False,collision,8.82,-0.01788922079348909,10.219251680309982,0.2808988764044944,195.0561797752809
R08_feedback,u2_first_b2000000,static_019,static,False,True,goal,18.32,1.3510365832931122,16.214038940934294,0.0,455.0
R08_feedback,u2_first_b2048,static_019,static,True,False,collision,7.82,-0.018789638542878184,8.40396238034733,0.31645569620253167,873.746835443038
R08_feedback,u2_first_b512,static_019,static,True,False,collision,7.78,-0.011376637918379617,8.380512210682374,0.4358974358974359,266.88461538461536
R08_feedback,u4_first_b2048,static_019,static,False,True,goal,18.68,0.9585923633113302,16.227243321065327,0.08021390374331551,422.5668449197861
R08_feedback,u4_first_b512,static_019,static,True,False,collision,7.78,-0.018041732744735417,8.381690144523398,0.41025641025641024,256.84615384615387
